,Accident_Index,Accident_Severity,Day_of_Week,Time,Road_Type,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area,Month,Vehicle_Type,Skidding_and_Overturning,Was_Vehicle_Left_Hand_Drive?,Sex_of_Driver,Age_Band_of_Driver
353,201301BS70244,3,4,10,6,1,1,1,0,1,9,11,0,1,3,-1
354,201301BS70245,3,2,6,6,1,1,1,0,1,5,2,0,1,1,6
355,201301BS70245,3,2,6,6,1,1,1,0,1,5,9,0,1,1,8
356,201301BS70246,3,3,7,6,1,1,1,0,1,5,9,0,1,1,5
357,201301BS70246,3,3,7,6,1,1,1,0,1,5,5,0,1,1,7
358,201301BS70247,2,2,22,6,4,1,1,0,1,5,11,0,1,1,7
359,201301BS70247,2,2,22,6,4,1,1,0,1,5,9,0,1,1,6
360,201301BS70247,2,2,22,6,4,1,1,0,1,5,9,0,1,1,5
361,201301BS70249,3,4,10,6,1,1,1,0,1,5,5,0,1,1,5
362,201301BS70249,3,4,10,6,1,1,1,0,1,5,9,0,1,1,6
363,201301BS70250,3,6,9,6,1,2,2,0,1,5,19,0,1,1,8
364,201301BS70251,3,3,20,6,4,1,1,0,1,5,9,0,1,2,7
365,201301BS70251,3,3,20,6,4,1,1,0,1,5,3,0,1,1,9
366,201301BS70252,2,2,19,6,1,1,1,0,1,5,9,0,1,1,-1
367,201301BS70252,2,2,19,6,1,1,1,0,1,5,11,0,1,3,-1
368,201301BS70252,2,2,19,6,1,1,1,0,1,5,1,0,1,1,-1
369,201301BS70253,3,1,13,3,1,1,1,0,1,5,9,0,1,2,8
370,201301BS70254,3,6,15,1,1,1,1,0,1,5,9,0,1,1,9
371,201301BS70255,3,3,9,1,1,1,1,0,1,5,9,0,1,2,11
372,201301BS70256,3,5,15,6,1,1,1,0,1,5,9,0,1,2,7
373,201301BS70256,3,5,15,6,1,1,1,0,1,5,1,0,1,1,4
374,201301BS70257,3,5,8,6,1,1,1,0,1,5,1,0,1,1,7
375,201301BS70258,2,7,17,6,1,1,1,0,1,5,9,0,1,1,11
376,201301BS70258,2,7,17,6,1,1,1,0,1,5,1,0,1,1,7
377,201301BS70259,3,6,20,6,4,1,1,0,1,10,9,0,1,2,6
378,201301BS70259,3,6,20,6,4,1,1,0,1,10,1,0,1,1,6
379,201301BS70261,3,5,19,1,4,1,1,0,1,5,9,0,1,1,7
380,201301BS70261,3,5,19,1,4,1,1,0,1,5,1,0,1,1,7
381,201301BS70262,3,4,19,6,4,1,1,0,1,5,21,0,1,3,-1
382,201301BS70262,3,4,19,6,4,1,1,0,1,5,1,0,1,1,-1
383,201301BS70263,3,6,8,6,1,1,1,0,1,4,8,0,1,1,9
384,201301BS70263,3,6,8,6,1,1,1,0,1,4,5,0,1,1,6
385,201301BS70265,3,7,10,6,1,1,1,0,1,4,8,0,1,1,9
386,201301BS70266,3,4,13,6,1,1,1,0,1,4,9,0,1,2,7
387,201301BS70268,3,1,1,6,4,1,1,0,1,5,9,0,1,2,6
388,201301BS70268,3,1,1,6,4,1,1,0,1,5,9,0,1,1,5
389,201301BS70269,3,3,15,6,1,1,1,0,1,4,8,0,1,1,7
390,201301BS70270,2,4,15,6,1,1,1,0,1,5,9,0,1,1,9
391,201301BS70271,3,2,20,6,4,1,1,0,1,6,9,0,1,1,10
392,201301BS70271,3,2,20,6,4,1,1,0,1,6,9,0,1,1,7
393,201301BS70271,3,2,20,6,4,1,1,0,1,6,9,0,1,2,6
394,201301BS70271,3,2,20,6,4,1,1,0,1,6,9,0,1,1,-1
395,201301BS70273,3,6,13,6,1,2,2,0,1,5,1,0,1,2,9
396,201301BS70273,3,6,13,6,1,2,2,0,1,5,9,0,1,1,-1
397,201301BS70274,3,6,20,6,4,1,1,0,1,10,9,0,1,1,8
398,201301BS70274,3,6,20,6,4,1,1,0,1,10,3,0,1,1,6
399,201301BS70275,3,1,17,6,1,1,1,0,1,5,9,0,1,2,7
400,201301BS70275,3,1,17,6,1,1,1,0,1,5,8,0,1,1,11
401,201301BS70275,3,1,17,6,1,1,1,0,1,5,9,0,1,1,7
402,201301BS70275,3,1,17,6,1,1,1,0,1,5,9,0,1,2,11
403,201301BS70277,3,6,12,6,1,1,1,0,1,10,9,0,1,1,-1
404,201301BS70277,3,6,12,6,1,1,1,0,1,10,1,0,1,1,7
405,201301BS70278,3,1,11,6,1,1,1,0,1,5,9,0,1,1,8
406,201301BS70278,3,1,11,6,1,1,1,0,1,5,9,0,1,1,-1
407,201301BS70279,3,6,12,6,1,1,1,0,1,5,19,0,1,1,7
408,201301BS70279,3,6,12,6,1,1,1,0,1,5,19,0,1,1,8
409,201301BS70280,3,3,19,3,1,1,2,0,1,5,9,0,1,1,6
410,201301BS70281,3,5,12,6,1,1,1,0,1,5,19,0,1,1,7
411,201301BS70281,3,5,12,6,1,1,1,0,1,5,1,0,1,1,5
412,201301BS70282,3,1,12,6,1,1,1,0,1,2,9,0,1,1,5
413,201301BS70283,3,6,11,6,1,1,1,0,1,7,8,0,1,1,-1
414,201301BS70284,3,6,8,6,1,1,1,0,1,7,8,0,1,1,7
415,201301BS70286,3,2,11,6,1,1,1,0,1,3,20,0,1,1,8
416,201301BS70287,3,3,16,2,1,2,2,0,1,5,8,0,1,1,10
417,201301BS70287,3,3,16,2,1,2,2,0,1,5,9,0,1,1,-1
418,201301BS70289,3,2,19,6,1,1,1,0,1,10,9,0,1,1,-1
419,201301BS70289,3,2,19,6,1,1,1,0,1,10,1,0,1,1,7
420,201301BS70290,3,3,16,6,1,1,1,0,1,5,9,0,1,1,6
421,201301BS70290,3,3,16,6,1,1,1,0,1,5,9,1,1,1,6
422,201301BS70293,3,5,17,6,1,1,1,0,1,5,8,0,1,1,8
423,201301BS70293,3,5,17,6,1,1,1,0,1,5,1,0,1,1,3
424,201301BS70294,2,2,9,6,1,1,1,0,1,3,19,0,1,1,6
425,201301BS70295,3,4,8,6,1,1,1,0,1,12,9,0,1,1,6
426,201301BS70295,3,4,8,6,1,1,1,0,1,12,1,0,1,1,6
427,201301BS70296,3,7,16,6,1,1,1,0,1,8,9,0,1,1,6
428,201301BS70296,3,7,16,6,1,1,1,0,1,8,9,0,1,1,-1
429,201301BS70297,2,3,12,6,1,1,1,0,1,4,1,0,1,1,6
430,201301BS70297,2,3,12,6,1,1,1,0,1,4,9,0,1,1,-1
431,201301BS70298,3,2,19,6,1,1,1,0,1,3,1,0,1,2,6
432,201301BS70298,3,2,19,6,1,1,1,0,1,3,9,0,1,3,-1
433,201301BS70299,3,4,11,6,1,1,1,0,1,1,9,0,1,1,7
434,201301BS70299,3,4,11,6,1,1,1,0,1,1,3,0,1,1,4
435,201301BS70301,3,5,8,2,1,1,1,0,1,5,9,0,1,1,9
436,201301BS70301,3,5,8,2,1,1,1,0,1,5,9,0,1,2,-1
437,201301BS70302,2,5,8,3,1,1,1,0,1,5,1,0,1,2,7
438,201301BS70303,3,4,1,6,4,1,1,0,1,5,1,0,1,1,7
439,201301BS70303,3,4,1,6,4,1,1,0,1,5,9,0,1,1,8
440,201301BS70304,3,2,8,6,1,1,1,0,1,5,9,0,1,2,7
441,201301BS70304,3,2,8,6,1,1,1,0,1,5,2,0,1,1,7
442,201301BS70305,2,4,7,6,1,1,1,0,1,12,8,0,1,1,6
443,201301BS70305,2,4,7,6,1,1,1,0,1,12,1,0,1,1,6
444,201301BS70306,3,2,10,6,1,1,1,0,1,10,19,0,1,1,7
445,201301BS70306,3,2,10,6,1,1,1,0,1,10,11,0,1,1,8
446,201301BS70308,3,7,15,6,1,1,1,0,1,1,1,1,1,1,8
447,201301BS70309,3,4,18,6,1,1,1,0,1,5,9,0,1,2,6
448,201301BS70309,3,4,18,6,1,1,1,0,1,5,3,0,1,1,6
449,201301BS70310,3,4,18,6,1,1,1,0,1,6,1,0,1,1,7
450,201301BS70310,3,4,18,6,1,1,1,0,1,6,9,0,1,1,7
451,201301BS70311,3,2,12,6,1,1,1,0,1,3,8,0,1,1,8
452,201301BS70311,3,2,12,6,1,1,1,0,1,3,1,0,1,2,6
453,201301BS70312,3,5,11,6,1,1,1,0,1,6,1,0,1,2,6
454,201301BS70312,3,5,11,6,1,1,1,0,1,6,9,0,1,2,-1
455,201301BS70312,3,5,11,6,1,1,1,0,1,6,9,0,1,3,-1
456,201301BS70313,3,7,10,6,1,1,1,0,1,8,19,0,1,3,-1
457,201301BS70314,3,7,5,6,1,1,1,0,1,6,9,0,1,1,6
458,201301BS70315,3,2,17,6,1,1,1,0,1,10,5,0,1,1,7
459,201301BS70315,3,2,17,6,1,1,1,0,1,10,8,0,1,1,8
460,201301BS70316,3,3,19,2,1,1,1,0,1,6,9,0,1,1,-1
461,201301BS70317,2,2,13,6,1,1,1,0,1,3,19,0,1,3,-1
462,201301BS70318,3,2,14,3,1,1,1,6,1,3,9,0,1,1,8
463,201301BS70318,3,2,14,3,1,1,1,6,1,3,3,0,1,1,6
464,201301BS70319,3,6,17,6,1,1,1,0,1,6,3,0,1,1,7
465,201301BS70319,3,6,17,6,1,1,1,0,1,6,11,0,1,1,7
466,201301BS70320,3,6,3,3,4,1,1,0,1,6,8,0,1,1,6
467,201301BS70321,3,1,13,6,1,1,1,0,1,6,9,0,1,1,7
468,201301BS70321,3,1,13,6,1,1,1,0,1,6,9,0,1,3,-1
469,201301BS70321,3,1,13,6,1,1,1,0,1,6,1,0,1,1,-1
470,201301BS70322,3,4,8,6,1,1,1,0,1,6,1,0,1,1,6
471,201301BS70322,3,4,8,6,1,1,1,0,1,6,3,0,1,1,-1
472,201301BS70323,3,5,23,6,4,2,2,0,1,6,8,0,1,1,8
473,201301BS70323,3,5,23,6,4,2,2,0,1,6,5,0,1,1,6
474,201301BS70324,2,2,20,6,4,1,1,0,1,4,3,0,1,1,6
475,201301BS70324,2,2,20,6,4,1,1,0,1,4,9,0,1,1,-1
476,201301BS70325,3,6,16,6,1,1,1,0,1,5,9,0,1,1,9
477,201301BS70325,3,6,16,6,1,1,1,0,1,5,3,0,1,2,8
478,201301BS70326,2,4,17,6,1,1,1,0,1,6,11,0,1,1,8
479,201301BS70327,3,7,2,6,4,1,1,0,1,4,9,0,1,1,7
480,201301BS70327,3,7,2,6,4,1,1,0,1,4,9,0,1,1,7
481,201301BS70328,3,1,4,6,4,1,2,0,1,6,8,0,1,1,6
482,201301BS70328,3,1,4,6,4,1,2,0,1,6,8,0,1,1,7
483,201301BS70329,3,4,6,6,1,1,1,0,1,3,19,0,1,1,7
484,201301BS70331,3,3,8,6,1,9,1,0,1,6,1,0,1,1,6
485,201301BS70332,3,3,16,6,1,1,1,0,1,6,4,0,1,1,8
486,201301BS70333,3,4,23,6,4,1,1,0,1,6,9,0,1,1,9
487,201301BS70333,3,4,23,6,4,1,1,0,1,6,1,0,1,2,4
488,201301BS70334,3,5,17,6,1,1,1,0,1,6,9,0,1,2,5
489,201301BS70334,3,5,17,6,1,1,1,0,1,6,4,0,1,1,7
490,201301BS70335,3,5,23,6,4,1,1,0,1,6,9,0,1,1,7
491,201301BS70335,3,5,23,6,4,1,1,0,1,6,3,0,1,1,5
492,201301BS70336,3,6,8,6,1,2,2,0,1,6,9,0,1,2,6
493,201301BS70336,3,6,8,6,1,2,2,0,1,6,1,0,1,1,6
494,201301BS70337,3,4,16,6,1,1,1,0,1,3,9,0,1,2,5
495,201301BS70337,3,4,16,6,1,1,1,0,1,3,1,0,1,2,8
496,201301BS70338,3,2,9,6,1,1,1,0,1,6,1,0,1,2,9
497,201301BS70338,3,2,9,6,1,1,1,0,1,6,9,0,1,1,-1
498,201301BS70339,3,3,17,6,1,1,1,0,1,6,9,0,1,3,-1
499,201301BS70340,3,4,12,3,1,1,1,0,1,3,9,0,1,1,8
500,201301BS70340,3,4,12,3,1,1,1,0,1,3,1,0,1,1,6
501,201301BS70341,3,3,8,3,1,1,1,0,1,2,9,0,1,3,-1
502,201301BS70341,3,3,8,3,1,1,1,0,1,2,1,0,1,1,6
503,201301BS70342,3,4,17,1,1,1,1,0,1,3,4,0,1,1,9
504,201301BS70344,3,7,8,6,1,1,1,0,1,6,9,0,1,1,9
505,201301BS70344,3,7,8,6,1,1,1,0,1,6,1,0,1,1,-1
506,201301BS70345,3,4,10,6,1,1,1,0,1,3,8,0,1,1,8
507,201301BS70345,3,4,10,6,1,1,1,0,1,3,1,0,1,1,6
508,201301BS70345,3,4,10,6,1,1,1,0,1,3,8,0,1,1,6
509,201301BS70346,3,2,20,6,6,1,1,0,1,1,9,0,1,1,-1
510,201301BS70346,3,2,20,6,6,1,1,0,1,1,9,0,1,1,8
511,201301BS70347,2,4,18,6,1,1,1,0,1,3,9,0,1,1,-1
512,201301BS70347,2,4,18,6,1,1,1,0,1,3,1,0,1,1,7
513,201301BS70348,3,4,16,3,1,1,1,0,1,3,5,0,1,1,6
514,201301BS70349,3,3,20,3,4,2,2,0,1,2,1,0,1,1,7
515,201301BS70349,3,3,20,3,4,2,2,0,1,2,9,0,1,1,-1
516,201301BS70350,3,6,7,6,1,1,2,0,1,6,19,0,1,1,8
517,201301BS70350,3,6,7,6,1,1,2,0,1,6,1,0,1,1,7
518,201301BS70351,3,3,7,6,1,1,1,0,1,2,11,0,1,1,8
519,201301BS70352,3,1,13,6,1,1,1,0,1,7,9,0,1,2,6
520,201301BS70352,3,1,13,6,1,1,1,0,1,7,1,0,1,2,5
521,201301BS70353,3,7,15,6,1,1,1,0,1,5,11,0,1,1,-1
522,201301BS70353,3,7,15,6,1,1,1,0,1,5,19,0,1,3,-1
523,201301BS70354,3,1,18,6,1,1,1,0,1,6,9,0,1,1,6
524,201301BS70354,3,1,18,6,1,1,1,0,1,6,9,0,1,3,-1
525,201301BS70356,3,3,8,3,1,1,1,0,1,11,9,0,1,1,6
526,201301BS70356,3,3,8,3,1,1,1,0,1,11,5,0,1,1,7
527,201301BS70357,3,1,21,6,4,1,1,0,1,7,3,0,1,1,4
528,201301BS70357,3,1,21,6,4,1,1,0,1,7,8,0,1,1,6
529,201301BS70358,3,3,19,6,1,1,1,0,1,6,1,0,1,1,8
530,201301BS70358,3,3,19,6,1,1,1,0,1,6,8,0,1,1,-1
531,201301BS70359,3,6,19,6,1,1,1,0,1,5,9,0,1,1,6
532,201301BS70359,3,6,19,6,1,1,1,0,1,5,1,0,1,1,6
533,201301BS70360,3,3,16,6,1,1,1,0,1,9,19,0,1,1,6
534,201301BS70360,3,3,16,6,1,1,1,0,1,9,1,0,1,1,6
535,201301BS70361,2,7,16,6,1,1,1,0,1,6,9,0,1,2,8
536,201301BS70362,3,6,14,6,1,1,1,0,1,5,1,0,1,1,6
537,201301BS70362,3,6,14,6,1,1,1,0,1,5,9,0,1,1,8
538,201301BS70363,3,2,7,6,1,1,1,0,1,7,9,0,1,1,7
539,201301BS70363,3,2,7,6,1,1,1,0,1,7,1,0,1,1,7
540,201301BS70364,3,6,14,6,1,1,2,0,1,6,5,0,1,1,8
541,201301BS70366,3,6,15,6,1,1,1,0,1,12,1,0,1,1,7
542,201301BS70366,3,6,15,6,1,1,1,0,1,12,9,0,1,1,-1
543,201301BS70367,3,4,8,6,1,1,1,0,1,7,3,0,1,1,6
544,201301BS70367,3,4,8,6,1,1,1,0,1,7,5,0,1,2,7
545,201301BS70370,2,5,7,6,1,1,1,0,1,6,8,0,1,1,6
546,201301BS70370,2,5,7,6,1,1,1,0,1,6,3,0,1,1,8
547,201301BS70371,3,6,15,6,1,1,1,0,1,6,9,0,1,1,8
548,201301BS70372,3,5,15,6,1,1,1,0,1,7,9,0,1,3,-1
549,201301BS70373,2,6,1,6,4,1,1,0,1,7,8,0,1,1,8
550,201301BS70374,3,4,8,6,1,1,1,0,1,10,9,0,1,3,-1
551,201301BS70374,3,4,8,6,1,1,1,0,1,10,1,0,1,1,5
552,201301BS70375,3,4,9,6,1,1,1,0,1,10,3,0,1,1,6
553,201301BS70375,3,4,9,6,1,1,1,0,1,10,9,0,1,2,7
554,201301BS70376,3,4,16,6,1,1,1,0,1,6,1,0,1,1,4
555,201301BS70376,3,4,16,6,1,1,1,0,1,6,9,0,1,2,-1
556,201301BS70377,3,4,10,2,1,1,1,0,1,10,9,0,1,1,6
557,201301BS70377,3,4,10,2,1,1,1,0,1,10,9,0,1,1,-1
558,201301BS70378,3,4,17,6,1,1,1,0,1,10,5,0,1,1,6
559,201301BS70378,3,4,17,6,1,1,1,0,1,10,1,0,1,1,-1
560,201301BS70381,3,6,11,6,1,1,1,0,1,7,19,0,1,1,7
561,201301BS70381,3,6,11,6,1,1,1,0,1,7,9,0,1,1,9
562,201301BS70383,3,4,18,6,1,1,1,0,1,7,9,0,1,2,10
563,201301BS70383,3,4,18,6,1,1,1,0,1,7,1,0,1,1,5
564,201301BS70384,3,4,4,6,4,1,1,0,1,3,9,0,1,3,-1
565,201301BS70386,3,4,10,6,1,2,2,0,1,3,9,0,1,2,7
566,201301BS70386,3,4,10,6,1,2,2,0,1,3,9,0,1,2,9
567,201301BS70386,3,4,10,6,1,2,2,0,1,3,20,0,1,1,4
568,201301BS70386,3,4,10,6,1,2,2,0,1,3,9,0,1,1,-1
569,201301BS70387,3,1,0,6,4,1,1,0,1,7,8,0,1,1,7
570,201301BS70387,3,1,0,6,4,1,1,0,1,7,9,0,1,1,-1
571,201301BS70388,3,2,20,6,1,1,1,0,1,8,8,0,1,1,8
572,201301BS70390,3,2,15,2,1,1,1,0,1,8,9,0,1,1,7
573,201301BS70390,3,2,15,2,1,1,1,0,1,8,1,0,1,2,5
574,201301BS70391,3,5,14,6,1,1,1,0,1,11,9,0,1,1,6
575,201301BS70391,3,5,14,6,1,1,1,0,1,11,9,0,1,2,8
576,201301BS70391,3,5,14,6,1,1,1,0,1,11,19,0,1,3,-1
577,201301BS70392,3,6,14,6,1,1,1,6,1,12,1,0,1,1,-1
578,201301BS70394,3,6,18,6,1,1,1,0,1,12,11,0,1,1,6
579,201301BS70395,3,7,3,6,4,1,1,0,1,7,9,0,1,1,-1
580,201301BS70395,3,7,3,6,4,1,1,0,1,7,9,0,1,3,-1
581,201301BS70397,3,2,18,6,1,1,1,0,1,7,9,0,1,1,8
582,201301BS70397,3,2,18,6,1,1,1,0,1,7,1,0,1,1,6
583,201301BS70398,3,7,15,6,1,1,1,0,1,7,11,0,1,1,7
584,201301BS70399,3,6,15,6,1,1,1,0,1,6,8,0,1,1,5
585,201301BS70401,2,6,23,6,4,1,1,0,2,6,9,0,1,2,5
586,201301BS70401,2,6,23,6,4,1,1,0,2,6,5,0,1,1,8
587,201301BS70401,2,6,23,6,4,1,1,0,2,6,9,0,1,1,6
588,201301BS70402,3,3,12,6,1,1,1,0,1,6,9,0,1,1,8
589,201301BS70402,3,3,12,6,1,1,1,0,1,6,1,0,1,1,7
590,201301BS70403,3,2,9,6,1,1,1,0,1,1,1,0,1,1,5
591,201301BS70403,3,2,9,6,1,1,1,0,1,1,9,0,1,3,-1
592,201301BS70404,3,4,22,6,4,1,1,0,1,7,1,0,1,1,6
593,201301BS70405,3,6,6,6,1,1,1,0,1,7,9,0,1,1,5
594,201301BS70405,3,6,6,6,1,1,1,0,1,7,11,0,1,1,8
595,201301BS70406,3,2,8,6,1,1,1,0,1,7,9,0,1,1,9
596,201301BS70406,3,2,8,6,1,1,1,0,1,7,2,0,1,2,6
597,201301BS70407,3,1,12,6,1,1,1,0,1,7,9,0,1,2,10
598,201301BS70407,3,1,12,6,1,1,1,0,1,7,9,0,1,1,6
599,201301BS70408,3,4,13,6,1,1,1,0,1,7,1,0,1,1,7
600,201301BS70408,3,4,13,6,1,1,1,0,1,7,9,0,1,3,-1
601,201301BS70409,3,3,0,6,4,1,1,7,1,4,8,0,1,1,7
602,201301BS70410,3,3,15,6,1,1,1,0,1,6,11,0,1,2,8
603,201301BS70410,3,3,15,6,1,1,1,0,1,6,1,0,1,2,7
604,201301BS70410,3,3,15,6,1,1,1,0,1,6,9,0,1,3,-1
605,201301BS70411,3,2,7,6,1,1,1,0,1,8,1,0,1,1,7
606,201301BS70411,3,2,7,6,1,1,1,0,1,8,19,0,1,3,-1
607,201301BS70412,3,2,13,6,1,1,1,0,1,7,9,0,1,3,-1
608,201301BS70413,3,6,0,6,4,1,1,0,1,12,9,0,1,1,7
609,201301BS70414,3,3,16,6,1,1,1,0,1,7,9,0,1,1,7
610,201301BS70414,3,3,16,6,1,1,1,0,1,7,1,0,1,2,6
611,201301BS70416,3,3,12,6,1,1,1,0,1,7,9,0,1,1,-1
612,201301BS70416,3,3,12,6,1,1,1,0,1,7,9,0,1,1,8
613,201301BS70417,3,3,8,6,1,1,1,0,1,7,19,0,1,1,7
614,201301BS70417,3,3,8,6,1,1,1,0,1,7,1,0,1,1,7
615,201301BS70418,3,6,18,6,1,1,1,0,1,12,9,0,1,1,7
616,201301BS70418,3,6,18,6,1,1,1,0,1,12,5,0,1,1,7
617,201301BS70419,3,2,15,6,1,1,1,0,1,7,1,0,1,1,7
618,201301BS70419,3,2,15,6,1,1,1,0,1,7,19,0,1,3,-1
619,201301BS70420,3,7,15,6,1,1,1,0,1,6,1,0,1,1,8
620,201301BS70420,3,7,15,6,1,1,1,0,1,6,8,0,1,1,7
621,201301BS70421,3,4,9,6,1,1,1,0,1,7,1,0,1,2,6
622,201301BS70421,3,4,9,6,1,1,1,0,1,7,9,0,1,1,-1
623,201301BS70422,2,4,9,6,1,1,1,0,1,7,19,0,1,1,8
624,201301BS70422,2,4,9,6,1,1,1,0,1,7,1,0,1,1,5
625,201301BS70423,3,4,18,6,1,1,1,0,1,7,9,0,1,1,9
626,201301BS70423,3,4,18,6,1,1,1,0,1,7,1,0,1,1,3
627,201301BS70424,3,4,16,6,1,1,1,0,1,7,9,0,1,2,6
628,201301BS70424,3,4,16,6,1,1,1,0,1,7,1,0,1,1,6
629,201301BS70425,3,3,18,6,1,1,1,0,1,7,1,0,1,2,7
630,201301BS70425,3,3,18,6,1,1,1,0,1,7,9,0,1,1,-1
631,201301BS70426,2,5,7,1,1,1,1,0,1,7,90,0,1,1,6
632,201301BS70426,2,5,7,1,1,1,1,0,1,7,3,0,1,2,8
633,201301BS70427,3,1,11,6,1,1,1,0,1,6,8,0,1,1,-1
634,201301BS70429,3,6,21,3,1,1,1,0,1,7,9,0,1,1,8
635,201301BS70429,3,6,21,3,1,1,1,0,1,7,9,0,1,1,-1
636,201301BS70429,3,6,21,3,1,1,1,0,1,7,9,0,1,1,-1
637,201301BS70430,3,2,18,6,1,1,1,0,1,7,4,0,1,2,6
638,201301BS70430,3,2,18,6,1,1,1,0,1,7,9,0,1,2,-1
639,201301BS70431,3,6,21,6,4,1,1,0,1,7,9,0,1,1,6
640,201301BS70431,3,6,21,6,4,1,1,0,1,7,3,0,1,1,5
641,201301BS70432,3,1,15,6,1,1,1,0,2,7,9,0,1,1,7
642,201301BS70433,3,7,20,6,4,2,2,0,1,7,3,0,1,1,5
643,201301BS70434,3,1,18,6,1,1,1,0,1,7,9,0,1,1,6
644,201301BS70434,3,1,18,6,1,1,1,0,1,7,3,0,1,1,6
645,201301BS70435,3,1,21,6,4,1,1,0,1,7,3,0,1,1,6
646,201301BS70436,3,6,5,3,1,1,1,0,1,7,21,0,1,1,7
647,201301BS70436,3,6,5,3,1,1,1,0,1,7,9,0,1,1,6
648,201301BS70437,3,2,10,6,1,4,2,0,1,7,11,0,1,1,5
649,201301BS70438,3,2,18,6,1,1,1,0,1,7,9,0,1,1,7
650,201301BS70438,3,2,18,6,1,1,1,0,1,7,1,0,1,1,11
651,201301BS70439,3,4,7,6,1,1,1,0,2,7,1,0,1,1,6
652,201301BS70440,3,4,7,6,1,1,1,0,1,7,9,0,1,1,6
653,201301BS70440,3,4,7,6,1,1,1,0,1,7,1,0,1,1,6
654,201301BS70441,3,4,8,6,1,2,2,0,1,7,5,0,1,1,8
655,201301BS70441,3,4,8,6,1,2,2,0,1,7,9,0,1,1,-1
656,201301BS70442,3,4,11,6,1,1,1,0,1,7,21,0,1,1,8
657,201301BS70443,2,4,8,6,1,2,2,0,1,7,1,1,1,1,5
658,201301BS70443,2,4,8,6,1,2,2,0,1,7,9,0,1,3,-1
659,201301BS70444,3,4,7,6,1,2,2,0,1,7,4,0,1,1,8
660,201301BS70444,3,4,7,6,1,2,2,0,1,7,19,0,1,2,5
661,201301BS70445,3,2,21,6,1,1,1,0,1,7,9,0,1,2,-1
662,201301BS70445,3,2,21,6,1,1,1,0,1,7,1,0,1,1,5
663,201301BS70447,2,1,13,3,1,1,1,0,1,4,9,0,1,2,11
664,201301BS70448,3,7,22,6,4,1,1,0,1,3,9,0,1,1,5
665,201301BS70448,3,7,22,6,4,1,1,0,1,3,5,0,1,1,8
666,201301BS70449,3,1,17,6,1,1,1,0,1,4,9,0,1,1,6
667,201301BS70449,3,1,17,6,1,1,1,0,1,4,1,0,1,2,7
668,201301BS70453,3,2,15,2,1,1,1,0,1,7,19,0,1,1,6
669,201301BS70453,3,2,15,2,1,1,1,0,1,7,9,0,1,3,-1
670,201301BS70454,3,3,16,6,1,1,1,0,1,6,8,0,1,1,7
671,201301BS70455,3,3,9,3,1,1,1,0,1,6,9,0,1,1,6
672,201301BS70455,3,3,9,3,1,1,1,0,1,6,3,0,1,1,7
673,201301BS70456,3,4,17,6,1,1,1,0,1,7,9,0,1,2,8
674,201301BS70456,3,4,17,6,1,1,1,0,1,7,1,0,1,2,8
675,201301BS70457,3,4,19,6,4,1,1,0,1,7,9,0,1,1,7
676,201301BS70457,3,4,19,6,4,1,1,0,1,7,3,0,1,1,6
677,201301BS70459,3,6,18,3,1,1,1,0,1,9,9,0,1,1,9
678,201301BS70459,3,6,18,3,1,1,1,0,1,9,9,0,1,2,9
679,201301BS70459,3,6,18,3,1,1,1,0,1,9,19,0,1,1,6
680,201301BS70459,3,6,18,3,1,1,1,0,1,9,9,0,1,3,-1
681,201301BS70460,2,7,2,3,4,1,1,0,1,10,11,0,1,1,9
682,201301BS70461,3,6,22,6,4,1,1,0,1,9,9,0,1,2,9
683,201301BS70461,3,6,22,6,4,1,1,0,1,9,9,0,1,1,-1
684,201301BS70463,3,1,1,6,4,1,1,0,1,11,5,0,1,1,5
685,201301BS70463,3,1,1,6,4,1,1,0,1,11,3,0,1,1,6
686,201301BS70464,3,5,19,6,1,1,1,0,1,8,1,0,1,2,6
687,201301BS70464,3,5,19,6,1,1,1,0,1,8,9,0,1,1,-1
688,201301BS70465,3,5,21,6,4,1,1,0,1,8,11,0,1,1,7
689,201301BS70466,3,6,8,6,1,1,1,0,1,9,1,0,1,1,7
690,201301BS70466,3,6,8,6,1,1,1,0,1,9,8,0,1,1,8
691,201301BS70467,3,3,18,6,1,1,1,0,1,6,1,0,1,1,6
692,201301BS70467,3,3,18,6,1,1,1,0,1,6,9,0,1,1,-1
693,201301BS70469,3,2,18,6,1,1,1,0,1,12,9,0,1,1,-1
694,201301BS70469,3,2,18,6,1,1,1,0,1,12,1,0,1,1,6
695,201301BS70471,3,3,11,6,1,1,1,0,1,8,9,0,1,3,-1
696,201301BS70471,3,3,11,6,1,1,1,0,1,8,1,0,1,2,8
697,201301BS70472,3,3,8,6,1,1,1,0,1,8,19,0,1,1,6
698,201301BS70472,3,3,8,6,1,1,1,0,1,8,11,0,1,1,8
699,201301BS70474,3,4,9,6,1,1,1,0,1,8,9,0,1,2,11
700,201301BS70474,3,4,9,6,1,1,1,0,1,8,9,0,1,2,6
701,201301BS70475,3,7,10,6,1,1,1,0,1,10,9,0,1,2,10
702,201301BS70475,3,7,10,6,1,1,1,0,1,10,9,0,1,1,7
703,201301BS70475,3,7,10,6,1,1,1,0,1,10,9,0,1,2,7
704,201301BS70476,3,1,15,2,1,1,1,0,1,4,9,0,1,3,-1
705,201301BS70477,2,6,17,6,1,1,1,7,1,8,1,0,1,1,7
